id,name,finisher_score,dribbler_score,chance_creator_score,play_organizer_score,finisher_score_elite_90,dribbler_score_elite_90,chance_creator_score_elite_90,play_organizer_score_elite_90,n_elite_roles_90,finisher_score_elite_95,dribbler_score_elite_95,chance_creator_score_elite_95,play_organizer_score_elite_95,n_elite_roles_95,finisher_score_elite_99,dribbler_score_elite_99,chance_creator_score_elite_99,play_organizer_score_elite_99,n_elite_roles_99,finisher_score_elite_85,dribbler_score_elite_85,chance_creator_score_elite_85,play_organizer_score_elite_85,n_elite_roles_85,role_score_range,role_score_std,role_score_avg,minutesPlayed,world_cups_played
143398,Salif Sané,38.69239013933548,4.642282958199357,18.938906752411576,34.646302250803856,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,34.05010718113612,15.592032236405208,24.229970525187568,270.0,1
146101,Eric Dier,56.57824222936764,32.18113612004287,22.399517684887464,92.9742765273312,False,False,False,True,1,False,False,False,False,0,False,False,False,False,0,False,False,False,True,1,70.57475884244374,31.438243531400808,51.033293140407295,287.0,2
146393,Mário Fernandes,42.678188638799575,30.04421221864952,62.18247588424437,53.37620578778135,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,32.13826366559485,13.87228189718259,47.0702706323687,473.0,1
146945,Seok-yeong Yun,17.85235798499464,58.03188638799571,37.540192926045016,37.05385852090033,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,40.17952840300107,16.40865281253769,37.61957395498392,270.0,1
146970,Mitchell Duke,85.88558413719186,32.32851018220793,25.972668810289395,8.215434083601286,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,True,False,False,False,1,77.67015005359058,33.45111650672312,38.100549303322616,274.0,1
147128,Woo-Young Jung,49.79903536977492,20.558681672025724,34.372990353697745,85.28938906752411,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,True,1,64.73070739549838,27.877568068637704,47.505024115755624,431.0,2
147138,Pico,25.522508038585205,13.156484458735262,18.938906752411576,43.211414790996784,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,30.05493033226152,13.022575457357714,25.207328510182208,390.0,1
148352,Gaku Shibasaki,21.92524115755627,22.729099678456592,73.60128617363344,88.19935691318328,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,True,1,66.27411575562701,34.33991342290793,51.61374598070739,341.0,1
148354,Gen Shoji,23.419078242229364,11.789924973204714,18.938906752411576,81.70418006430869,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,69.91425509110397,32.18572765487229,33.963022508038584,270.0,1
148858,Salman Alfaraj,60.28269024651661,45.59217577706323,68.87459807073955,98.5570739549839,False,False,False,True,1,False,False,False,True,1,False,False,False,False,0,False,False,False,True,1,52.964898177920674,22.32890791697592,68.32663451232582,315.0,2
149380,Harry Maguire,64.83118971061094,25.267952840300108,41.13745980707396,89.05144694533763,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,True,1,63.78349410503752,27.88247499777108,55.07201232583066,1075.0,2
149593,Pierre-Emile Højbjerg,42.41693461950697,23.914790996784564,26.872990353697748,96.37057877813504,False,False,False,True,1,False,False,False,True,1,False,False,False,False,0,False,False,False,True,1,72.45578778135048,33.64452179681227,47.39382368703108,270.0,1
149663,Nathan Aké,19.754823151125404,19.82851018220793,22.411575562700964,90.4742765273312,False,False,False,True,1,False,False,False,False,0,False,False,False,False,0,False,False,False,True,1,70.71945337620579,34.926509321758545,38.117296355841376,649.0,2
149734,Aymeric Laporte,34.338156484458736,9.833869239013934,37.85771704180064,99.10771704180064,False,False,False,True,1,False,False,False,True,1,False,False,False,True,1,False,False,False,True,1,89.2738478027867,37.98537198921023,45.28436495176849,1028.0,2
149850,Luis Advíncula,46.516613076098615,60.048231511254016,43.46061093247589,68.50482315112541,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,25.04421221864952,11.725331882871426,54.63256966773849,270.0,1
150200,Ogenyi Onazi,68.2475884244373,50.14067524115756,48.48874598070739,91.52331189710608,False,False,False,True,1,False,False,False,False,0,False,False,False,False,0,False,False,False,True,1,43.03456591639869,20.05670464252907,64.60008038585208,329.0,1
150998,Sardar Azmoun,64.74410503751339,35.82529474812433,26.651929260450164,7.934083601286174,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,56.81002143622722,23.676848782613924,33.78885316184351,396.0,2
151545,Virgil van Dijk,47.005627009646304,10.108520900321544,35.32154340836013,93.52893890675242,False,False,False,True,1,False,False,False,False,0,False,False,False,False,0,False,False,False,True,1,83.42041800643088,34.934577347981,46.491157556270096,870.0,2
152077,John Stones,51.84887459807074,13.397642015005358,26.145498392282963,86.06109324758842,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,True,1,72.66345123258306,32.07023572640529,44.363277063236865,1411.0,3
152769,Ante Rebić,79.58199356913184,80.31886387995714,50.66720257234727,14.2524115755627,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,66.06645230439443,31.191073163950183,56.20511789924973,591.0,2
153158,Naïm Sliti,53.96570203644159,86.33440514469453,56.15353697749195,37.11414790996785,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,True,False,False,1,49.22025723472668,20.478670409233647,58.391948017148984,295.0,2
154508,Joel Campbell,54.622186495176855,92.14898177920686,68.19131832797429,37.11414790996785,False,True,False,False,1,False,False,False,False,0,False,False,False,False,0,False,True,False,False,1,55.034833869239016,23.215487316899715,63.01915862808146,797.0,3
154513,Jhonny Acosta,20.54528403001072,31.05573419078242,21.45096463022508,10.016077170418008,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,21.039657020364412,8.60149906551273,20.767015005359056,433.0,2
154758,Brayan Beckeles,49.718649517684895,53.57717041800643,60.0200964630225,35.775723472668815,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,24.244372990353682,10.25347750142693,49.77290996784566,270.0,1
154851,Frickson Erazo,28.70444801714898,16.9949088960343,34.10771704180064,14.296623794212218,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,19.811093247588424,9.427364346278885,23.525924437299036,270.0,1
155995,Marquinhos,24.912915326902464,12.781350482315112,43.60530546623794,94.93569131832795,False,False,False,True,1,False,False,False,False,0,False,False,False,False,0,False,False,False,True,1,82.15434083601284,36.210069850595445,44.05881564844587,877.0,3
156400,Francisco Calvo,27.726420150053595,44.56725616291533,26.213826366559488,49.63826366559486,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,23.424437299035375,11.822641938860253,37.036441586280816,285.0,2
156401,Óscar Duarte,46.791264737406216,18.569131832797428,32.84163987138264,33.67363344051447,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,28.222132904608788,11.531463257314247,32.96891747052519,786.0,3
157377,Silvan Widmer,20.491693461950696,23.606645230439444,65.55064308681672,53.745980707395496,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,45.058949624866024,22.272718811510163,40.84874062165059,445.0,2
158213,Riyad Mahrez,82.36200428724545,65.05225080385851,71.37057877813504,70.39389067524117,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,17.30975348338694,7.263395947972021,72.29468113612005,334.0,2
158243,Nicolás Tagliafico,33.57449088960343,44.48687031082529,42.70096463022508,59.07556270096463,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,25.5010718113612,10.554714893636953,44.95947213290461,1198.0,3
158293,Kenneth Omeruo,17.85235798499464,20.54528403001072,39.20819935691318,26.59163987138264,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,21.355841371918537,9.503241815242909,26.049370310825292,539.0,2
158583,Santiago Arias,32.355305466237944,23.28510182207932,52.22266881028939,60.26527331189711,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,36.98017148981779,17.14046474311484,42.03208735262594,597.0,3
158615,Matías Vecino,42.02840300107181,21.06779206859593,25.22106109324759,78.27974276527331,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,57.21195069667738,26.047511452235767,41.64924973204716,612.0,2
158753,Yeltsin Tejeda,48.48606645230439,37.31243301178992,28.195337620578776,42.258842443729904,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,20.290728831725616,8.566955129012653,39.06316988210075,672.0,3
159653,Ahmed Hegazy,17.85235798499464,7.428992497320472,18.938906752411576,40.66318327974277,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,33.234190782422296,13.961538360495592,21.220860128617364,270.0,1
159665,Mohamed Salah,84.33145766345123,84.79367631296891,78.4766881028939,30.273311897106105,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,54.52036441586281,26.288012239586863,69.46878349410504,608.0,2
160843,Kim Jin-su,46.10798499464095,30.83467309753484,84.62218649517686,30.2371382636656,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,54.38504823151126,25.527254497254646,47.95049571275456,315.0,1
160875,Hyun-soo Jang,17.85235798499464,34.552518756698824,22.889871382636656,20.819935691318328,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,16.700160771704184,7.314165728575083,24.028670953912112,270.0,1
160893,Salem Al-Dawsari,80.85476956055733,77.2240085744909,44.2483922829582,67.46784565916398,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,36.60637727759913,16.467483146077495,67.44875401929261,786.0,3
160923,Yasser Al-Shahrani,35.2558949624866,30.841371918542336,56.937299035369776,77.91800643086816,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,47.076634512325825,21.692979016122475,50.23814308681672,359.0,2
161593,Takayuki Suzuki,68.92416934619507,64.84458735262594,29.28456591639872,34.12379421221865,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,39.63960342979635,20.475000295073176,49.29427920685959,277.0,1
167855,Denis Cheryshev,97.66211146838155,47.7558949624866,45.76366559485531,13.504823151125402,True,False,False,False,1,True,False,False,False,1,False,False,False,False,0,True,False,False,False,1,84.15728831725615,34.742224694675734,51.171623794212216,304.0,1
168937,Niklas Süle,21.64389067524116,14.188102893890674,24.103697749196144,98.47266881028938,False,False,False,True,1,False,False,False,True,1,False,False,False,False,0,False,False,False,True,1,84.2845659163987,39.47282979229945,39.60209003215434,359.0,2
174975,Arthur Masuaku,17.85235798499464,44.225616291532695,85.86414790996784,57.52411575562701,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,True,False,1,68.0117899249732,28.29719584599448,51.366559485530544,318.0,1
181581,Jackson Irvine,38.022508038585215,43.58252947481244,37.644694533762056,50.940514469453376,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,13.29581993569132,6.218977182078328,42.54756162915327,628.0,3
182001,Yannick Carrasco,67.37674169346195,75.4622186495177,38.94694533762058,35.50643086816721,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,39.95578778135049,20.064504879321508,54.323084137191856,356.0,2
184661,Leon Goretzka,59.68649517684887,33.112272240085744,43.07073954983923,35.554662379421224,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,26.574222936763128,11.993907379360452,42.85604233654877,326.0,3
186795,Andreas Christensen,42.778670953912105,11.260718113612006,21.016881028938908,81.58360128617363,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,70.32288317256163,31.20042425636228,39.15996784565917,576.0,2
187729,Romain Saïss,41.33842443729903,11.488478027867096,20.912379421221864,37.80144694533762,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,29.849946409431936,14.104300992903418,27.885182207931404,648.0,2
190437,Mario Pašalić,47.49464094319399,18.857181136120044,37.64067524115755,38.5168810289389,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,28.63745980707395,12.034312418348192,35.627344587352624,395.0,2
190839,Luke Shaw,37.41961414790996,34.82717041800643,78.88665594855306,95.62700964630226,False,False,False,True,1,False,False,False,True,1,False,False,False,False,0,False,False,False,True,1,60.79983922829582,30.321108390338775,61.69011254019293,515.0,2
192144,Aleksandar Mitrović,95.46489817792067,42.71838156484458,40.44212218649517,12.299035369774922,True,False,False,False,1,True,False,False,False,1,False,False,False,False,0,True,False,False,False,1,83.16586280814575,34.69967932669539,47.73110932475883,531.0,2
192442,Raúl Jiménez,96.7510718113612,16.760450160771704,32.31511254019292,20.281350482315112,True,False,False,False,1,True,False,False,False,1,False,False,False,False,0,True,False,False,False,1,79.9906216505895,37.413529604345705,41.52699624866023,436.0,4
196468,Mehrdad Pooladi,17.85235798499464,68.44855305466238,41.57556270096463,6.993569131832797,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,61.454983922829584,27.28776531647149,33.717510718113616,270.0,1
196472,Pejman Montazeri,23.419078242229364,32.28831725616292,59.4895498392283,18.315916398713824,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,41.17363344051448,18.33981941289321,33.3782154340836,270.0,1
197736,Ayan Aznov Sadakov,57.70364415862807,45.03617363344051,40.494372990353696,51.87299035369775,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,17.209271168274377,7.568923836385039,48.77679528403001,360.0,1
198028,Dele Alli,73.64013933547696,43.033226152197216,41.28617363344051,46.68006430868168,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,32.35396570203645,15.154354584208745,51.15990085744909,368.0,1
204790,Héctor Herrera,42.51071811361201,66.68006430868166,68.59324758842445,83.02250803858522,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,40.51178992497321,16.794344426751408,65.20163451232582,866.0,3
205508,Jesse Lingard,72.97695605573419,50.73687031082529,56.22990353697749,61.840836012861736,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,22.240085744908903,9.504614595030088,60.44614147909967,527.0,1
206622,Abdelkarim Hassan,40.85610932475884,42.87915326902465,34.26446945337621,65.79983922829582,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,31.535369774919616,13.734937972870124,45.94989281886388,270.0,1
217704,Sadio Mané,68.32797427652734,82.52947481243301,79.50160771704181,47.07395498392283,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,35.45551982851018,16.062587392918434,69.35825294748125,634.0,2
220833,Gustavo Gómez,24.48419078242229,8.17256162915327,18.938906752411576,3.9348874598070736,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,20.549303322615216,9.478422654744179,13.882636655948552,480.0,1
221162,Juan Fernando Quintero,85.22240085744909,43.482047159699896,95.14067524115757,83.67363344051446,False,False,True,False,1,False,False,True,False,1,False,False,False,False,0,True,False,True,False,2,51.65862808145767,22.837283997810314,76.87968917470525,519.0,3
223340,Shoja Khalilzadeh,28.70444801714898,4.642282958199357,18.938906752411576,51.856913183279744,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,47.214630225080384,19.84859384896344,26.035637727759912,270.0,1
227224,Miloš Veljković,17.85235798499464,4.642282958199357,18.938906752411576,45.04019292604501,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,40.39790996784565,16.912832309671064,21.618435155412644,313.0,2
227672,Jonathan Tah,31.116023579849948,17.008306538049304,36.11736334405144,99.5176848874598,False,False,False,True,1,False,False,False,True,1,False,False,False,True,1,False,False,False,True,1,82.5093783494105,36.6235155428838,45.939844587352624,373.0,1
228364,Fredrik Aursnes,27.110128617363344,29.521704180064308,61.65996784565916,79.0032154340836,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,51.893086816720256,25.28912106535419,49.32375401929261,310.0,1
233746,Boualem Khoukhi,23.419078242229364,20.002679528403,22.889871382636656,58.247588424437296,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,38.244908896034296,18.13411621148885,31.13980439442658,540.0,2
234148,N'Golo Kanté,19.821811361200428,28.95230439442658,24.163987138263668,82.95819935691318,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,63.13638799571275,29.55890721072963,38.97407556270096,595.0,1
238612,Chancel Mbemba,21.422829581993568,31.44426580921758,42.62861736334405,40.91639871382636,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,21.20578778135048,9.780322809661223,34.10302786709539,360.0,1
238636,Juwon Oshaniwa,17.85235798499464,38.866559485530544,46.02491961414791,14.296623794212218,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,31.728295819935695,15.571185338986746,29.260115219721328,360.0,1
238708,Islam Slimani,90.57475884244371,44.27920685959271,52.2628617363344,15.040192926045014,True,False,False,False,1,False,False,False,False,0,False,False,False,False,0,True,False,False,False,1,75.5345659163987,31.11904025378776,50.53925509110396,323.0,1
243583,Douglas Santos,24.80573419078242,8.440514469453376,48.05868167202573,81.02893890675242,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,72.58842443729904,31.484500324936615,40.58346730975349,442.0,1
243893,Ahmed Fathi,37.13156484458735,11.789924973204714,60.012057877813504,65.43408360128618,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,53.64415862808146,24.49356456384372,43.591907824222936,270.0,1
246999,Raphaël Guerreiro,51.58092175777063,51.27277599142551,85.55064308681672,83.15916398713827,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,True,False,1,34.27786709539121,19.03648993291047,67.89087620578778,639.0,2
247665,Miguel Trauco,17.85235798499464,23.914790996784564,50.79983922829582,83.45257234726687,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,65.60021436227223,29.943602468311802,44.00489013933547,270.0,1
248331,Brandon Mechele,37.647374062165056,11.943997856377278,22.2387459807074,87.70096463022507,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,True,1,75.7569667738478,33.58304783259761,39.882770632368704,570.0,1
249399,Rodrigo De Paul,42.778670953912105,35.865487674169344,65.55064308681672,96.27813504823152,False,False,False,True,1,False,False,False,True,1,False,False,False,False,0,False,False,False,True,1,60.412647374062175,27.23909973597251,60.118234190782424,1097.0,2
249437,Hakim Ziyech,66.88102893890675,66.80064308681672,75.2813504823151,53.64951768488746,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,21.63183279742764,8.937073726078268,65.6531350482315,903.0,2
250737,Adrien Rabiot,64.2550911039657,25.34163987138264,58.40434083601285,86.64790996784566,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,True,1,61.306270096463024,25.32986782390959,58.66224544480171,1068.0,2
255389,Leandro Paredes,38.86655948553055,38.5048231511254,33.95900321543409,99.85530546623792,False,False,False,True,1,False,False,False,True,1,False,False,False,True,1,False,False,False,True,1,65.89630225080384,31.45196192546791,52.79642282958199,697.0,2
257205,Sofiane Boufal,43.64281886387996,90.52786709539122,47.82556270096463,17.982315112540192,False,True,False,False,1,False,False,False,False,0,False,False,False,False,0,False,True,False,False,1,72.54555198285102,30.070927108761175,49.994640943194,482.0,1
259117,Joshua Kimmich,54.4949088960343,48.13772775991426,93.85852090032154,99.2363344051447,False,False,True,True,2,False,False,False,True,1,False,False,False,True,1,False,False,True,True,2,51.09860664523044,26.334518322240964,73.9318729903537,893.0,3
268693,José Juan Vázquez,32.804126473740624,18.066720257234724,26.19774919614148,74.44935691318328,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,56.38263665594856,25.113896512090516,37.879488210075024,270.0,1
280435,Abdou Diallo,22.019024651661308,4.642282958199357,38.75,58.545016077170416,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,53.90273311897106,23.05194930043584,30.989080921757772,332.0,1
280955,Rúben Neves,34.056806002143624,10.168810289389066,30.446141479099676,96.52733118971062,False,False,False,True,1,False,False,False,True,1,False,False,False,False,0,False,False,False,True,1,86.35852090032155,37.32953218802243,42.799772240085744,325.0,2
282229,Nico Elvedi,25.522508038585205,24.53778135048232,24.2443729903537,84.07556270096462,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,59.83118971061093,29.658709070774528,39.595056270096464,780.0,2
284441,Ruben Loftus-Cheek,45.05627009646302,81.7792068595927,59.638263665594856,65.45819935691318,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,36.72293676312969,15.187482898154647,62.98298499464094,274.0,1
287833,Steven Moreira,27.324490889603428,41.499196141479096,41.08520900321544,16.17363344051447,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,25.325562700964625,12.168139279545587,31.52063236870311,301.0,1
288205,Bruno Fernandes,74.87942122186494,49.142550911039656,90.72749196141478,88.10289389067523,False,False,True,False,1,False,False,False,False,0,False,False,False,False,0,False,False,True,True,2,41.58494105037513,19.02303917024418,75.71308949624866,868.0,3
290623,Fakhreddine Ben Youssef,81.0021436227224,30.10450160771704,49.11977491961415,29.05144694533762,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,51.950696677384784,24.27508601599153,47.31946677384781,270.0,1
293519,Leroy Sané,70.12325830653805,56.43756698821007,77.59646302250803,85.86012861736336,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,True,1,29.422561629153286,12.491564507172557,72.50435423365488,438.0,2
295339,Rami Rabia,31.25,11.930600214362272,18.938906752411576,68.64951768488746,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,56.718917470525184,25.266616557112517,32.69225616291533,368.0,1
295361,Mahmoud Trézéguet,84.98124330117899,63.826366559485535,53.40032154340836,60.54260450160772,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,31.580921757770632,13.578869028713923,65.68763397642014,400.0,2
303826,Karim Boudiaf,22.52813504823151,34.83386923901393,22.19453376205788,79.5016077170418,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,57.30707395498391,27.136352246661254,39.76453644158628,287.0,2
308526,Daniel Amartey,23.419078242229364,19.78161843515541,29.409163987138264,57.66479099678456,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,37.88317256162915,17.19516874382858,32.5686629153269,270.0,1
309078,Alexander Sørloth,35.64442658092175,37.80144694533762,55.51848874598071,40.16077170418006,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,19.87406216505896,9.01548627494633,42.28128349410503,341.0,1
311456,Guillermo Varela,22.199892818863884,28.744640943194,52.64871382636657,62.435691318327976,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,40.235798499464096,19.129297804370083,41.507234726688104,640.0,3
314096,Carlos Salcedo,45.61897106109325,4.642282958199357,21.808681672025724,68.13102893890675,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,63.48874598070739,27.724955013316947,35.05024115755627,360.0,1
316148,Thomas Partey,28.70444801714898,46.44962486602358,26.744372990353703,80.21704180064307,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,53.47266881028937,24.765806773026608,45.528871918542336,540.0,2
318941,Rúben Dias,19.614147909967844,21.838156484458736,18.938906752411576,84.35691318327974,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,65.41800643086816,32.137133212686756,36.18703108252947,720.0,2
318963,Aleksandr Golovin,53.9991961414791,56.5045551982851,86.62379421221866,35.434083601286176,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,True,False,1,51.18971061093248,21.18730836971405,58.140407288317256,402.0,1
320209,Kendall Waston,62.13156484458735,6.363879957127547,18.938906752411576,19.34887459807074,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,55.76768488745981,24.380505248158663,26.6958065380493,315.0,2
325355,José María Giménez,49.79903536977492,24.209539121114688,23.54903536977492,45.353697749196144,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,26.25,13.80398751447289,35.72782690246517,900.0,3
329417,Timothy Castagne,30.546623794212223,13.069399785637728,70.49839228295819,74.40514469453376,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,61.33574490889603,30.13938801244975,47.12989013933547,748.0,2
331209,Bernardo Silva,26.460342979635584,46.89844587352626,43.874598070739545,92.10610932475883,False,False,False,True,1,False,False,False,False,0,False,False,False,False,0,False,False,False,True,1,65.64576634512325,28.002223330506478,52.334874062165056,700.0,3
331447,Sergej Milinković-Savić,59.91425509110397,69.54046087888533,47.27893890675241,64.18810289389069,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,22.26152197213292,9.490011201468025,60.2304394426581,506.0,2
331737,Youri Tielemans,72.01232583065381,43.71650589496249,74.4895498392283,80.63504823151125,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,36.91854233654876,16.4034233179256,67.71335744908896,749.0,3
331837,Alireza Jahanbakhsh,57.964898177920695,74.68515541264736,67.27090032154341,15.35369774919614,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,59.33145766345122,26.540020173682176,53.818662915326904,326.0,4
332547,Ali Maâloul,17.85235798499464,29.809753483386924,56.55144694533762,67.46382636655949,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,49.61146838156485,23.01072935787679,42.919346195069664,270.0,2
333275,Junior Alonso,39.21489817792068,15.661843515541264,29.119774919614144,6.378617363344051,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,32.83628081457663,14.489460789748287,22.593783494105036,390.0,1
333373,Miguel Almirón,35.11521972132905,85.10182207931405,34.20418006430869,9.372990353697748,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,True,False,False,1,75.7288317256163,31.759731685771545,40.94855305466239,288.0,1
333441,Yasser Ibrahim,42.85905680600214,16.659967845659164,18.938906752411576,59.807073954983935,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,43.14710610932477,20.580886247656842,34.5662513397642,466.0,1
333493,Pablo Mastroeni,26.4938370846731,27.08333333333333,24.67041800643087,32.35932475884245,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,7.688906752411576,3.3021942397195234,27.65172829581994,349.0,2
333589,Diego Laxalt,22.353965702036444,42.336548767416936,52.16237942122186,32.170418006430864,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,29.808413719185413,12.857499673214768,37.25582797427653,302.0,1
336551,Collins Fai,23.419078242229364,27.183815648445872,53.38424437299035,48.002411575562704,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,29.965166130760988,14.903202208322037,37.99738745980707,270.0,1
338991,William Troost-Ekong,28.70444801714898,34.612808145766344,18.938906752411576,33.9951768488746,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,15.673901393354768,7.251495533674028,29.062834941050376,270.0,1
344847,Johan Mojica,35.128617363344055,44.83520900321543,52.29903536977493,54.883440514469456,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,19.7548231511254,8.863074259706472,46.78657556270096,780.0,2
